label,audio_path,sr,ax_mean,ay_mean,az_mean,ax_var,ay_var,az_var,mag_mean,mag_std,lux_mean,lux_std
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_e66bb7de2e.wav,16000,0.03897659853100777,0.157100111246109,9.80933952331543,-0.309386670589447,0.11163722723722458,-0.1548030823469162,9.81221866607666,0.01820007711648941,180.88485717773438,11.868955612182617
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_2faff3f3ae.wav,16000,0.06820093095302582,0.09461778402328491,9.816984176635742,0.14597004652023315,-0.19217702746391296,-0.36002686619758606,9.810063362121582,0.01789284683763981,179.20420837402344,11.985433578491211
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_4005a998b1.wav,16000,0.11070480942726135,0.021311786025762558,9.824684143066406,-0.017540380358695984,-0.3308132588863373,0.20985302329063416,9.809605598449707,0.019885510206222534,181.19590759277344,12.021615028381348
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_9a3e99bf40.wav,16000,0.1428811103105545,0.02898767963051796,9.812241554260254,0.06597632169723511,0.1374325454235077,0.02708122693002224,9.808527946472168,0.02100740186870098,178.63381958007812,11.349555015563965
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_c6cbb8dda2.wav,16000,-0.07698313891887665,-0.006425181403756142,9.791489601135254,-0.3803121745586395,-0.5325750112533569,-0.10494135320186615,9.810433387756348,0.019240686669945717,179.4345703125,12.099324226379395
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_7c37dd5202.wav,16000,-0.041398998349905014,0.0024516256526112556,9.809270858764648,0.5095831155776978,-0.4378276765346527,-0.22570158541202545,9.807668685913086,0.018061842769384384,180.1781005859375,11.957345008850098
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_78675ff0ef.wav,16000,0.04339514672756195,0.01917523331940174,9.829126358032227,0.2639561891555786,-0.5681705474853516,0.12095408886671066,9.806427001953125,0.018296560272574425,180.8043670654297,12.539294242858887
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_099708bf9e.wav,16000,0.004135752096772194,-0.07811001688241959,9.815240859985352,0.21778106689453125,-0.009780359454452991,-0.2634517550468445,9.81016731262207,0.021578848361968994,181.73043823242188,12.37679672241211
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_49b06ad4f1.wav,16000,0.21069766581058502,-0.19672457873821259,9.81888484954834,-0.11691979318857193,0.11534004658460617,-0.1950271725654602,9.814726829528809,0.021701235324144363,177.69171142578125,12.531021118164062
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_f9f9b0f2a0.wav,16000,-0.024652544409036636,-0.0636497363448143,9.820733070373535,0.5959373712539673,-0.406829833984375,-0.28027471899986267,9.807283401489258,0.021547159180045128,179.65524291992188,12.565093994140625
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_16d97c11b1.wav,16000,-0.0677989274263382,0.015613985247910023,9.805756568908691,0.2196275293827057,0.35791900753974915,-0.44323357939720154,9.808884620666504,0.01723336987197399,179.8773956298828,10.427043914794922
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_734a241f09.wav,16000,0.08057819306850433,0.12493560463190079,9.799263954162598,-0.1450359970331192,-0.20470623672008514,0.6195554733276367,9.809070587158203,0.018631046637892723,181.1912078857422,13.263320922851562
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_9349230d9b.wav,16000,0.04814280569553375,0.07048852741718292,9.806853294372559,0.2653576731681824,0.4591345489025116,0.1983068287372589,9.805913925170898,0.017708756029605865,178.88194274902344,12.509557723999023
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_c0e752b1b5.wav,16000,0.019587941467761993,-0.06828595697879791,9.812163352966309,-0.3330609202384949,-0.3009375035762787,-0.13375216722488403,9.810550689697266,0.020812775939702988,176.96749877929688,12.49703598022461
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_0bb5c053d5.wav,16000,-0.014172360301017761,-0.16104300320148468,9.823619842529297,0.13447028398513794,0.3731946349143982,0.059891268610954285,9.813486099243164,0.020817412063479424,181.0497589111328,12.033164024353027
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_e64e7c7c31.wav,16000,0.045273348689079285,-0.05138017237186432,9.812432289123535,0.3286663889884949,-0.3394622802734375,-0.202789768576622,9.812408447265625,0.020014917477965355,181.79701232910156,11.99911880493164
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_678b8ae383.wav,16000,0.12399725615978241,-0.03760462999343872,9.801236152648926,-0.19619564712047577,-0.15110935270786285,-0.19573800265789032,9.81345272064209,0.02086469531059265,178.2732696533203,12.488170623779297
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_2601058e00.wav,16000,0.028148610144853592,-0.08832387626171112,9.808280944824219,0.023096676915884018,0.42632246017456055,0.059448082000017166,9.808598518371582,0.020260266959667206,180.2456817626953,11.156272888183594
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_96071cb561.wav,16000,-0.028623349964618683,0.11890418827533722,9.811495780944824,-0.09121835976839066,0.07701928913593292,-0.27471980452537537,9.810379028320312,0.019921021535992622,178.9813690185547,12.166128158569336
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_2a31e3e546.wav,16000,-0.043448690325021744,0.06101316213607788,9.809534072875977,0.5582051277160645,0.1640484482049942,-0.14380209147930145,9.81040096282959,0.019193174317479134,179.10231018066406,11.921791076660156
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_d3b4ea7202.wav,16000,0.040877968072891235,0.003938624169677496,9.81670093536377,0.1791943460702896,-0.5565518140792847,-0.04973587393760681,9.812137603759766,0.020831573754549026,180.9033203125,12.477357864379883
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_e45880ebcf.wav,16000,0.024477005004882812,-0.000896163284778595,9.815404891967773,-0.00891510583460331,-0.5289947390556335,0.2120782434940338,9.809504508972168,0.02020672895014286,181.3367919921875,11.6017427444458
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_52bcb93a4b.wav,16000,0.027481287717819214,0.0724179595708847,9.816164016723633,-0.052363596856594086,0.06861459463834763,0.05098873749375343,9.80984115600586,0.01908842846751213,182.22750854492188,11.392600059509277
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_68167a0fac.wav,16000,-0.03176555410027504,0.03137834370136261,9.79930305480957,-0.5468282699584961,-0.06828527897596359,-0.46729210019111633,9.813746452331543,0.018423106521368027,181.6425018310547,11.962189674377441
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_c40f242d90.wav,16000,0.006427127867937088,-0.05133434385061264,9.803032875061035,0.10692151635885239,0.023439770564436913,0.16424831748008728,9.807470321655273,0.0233612023293972,180.13201904296875,12.206409454345703
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_1ab30bf193.wav,16000,0.13095681369304657,0.026043443009257317,9.798812866210938,-0.0014365982497110963,0.5040758848190308,-0.40750446915626526,9.813267707824707,0.02069835364818573,180.5149383544922,12.087882041931152
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_3c34e5214e.wav,16000,0.04821353033185005,0.0016002319753170013,9.790608406066895,0.29673853516578674,-0.7396102547645569,-0.15988783538341522,9.809341430664062,0.016415029764175415,177.57456970214844,11.724432945251465
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_0b51785760.wav,16000,-0.07583928108215332,-0.006954969838261604,9.8020601272583,0.4502916932106018,-0.21216261386871338,0.0383923202753067,9.809048652648926,0.01812160760164261,179.6326141357422,12.889331817626953
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_720f8b7870.wav,16000,-0.007520265877246857,0.03493381291627884,9.81279468536377,0.10942523181438446,-0.16905783116817474,-0.5072333812713623,9.812178611755371,0.01848212070763111,180.59628295898438,12.097582817077637
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_3add6bc59c.wav,16000,0.08189690113067627,0.12046199291944504,9.81859016418457,0.28095847368240356,0.08581683039665222,-0.9774509072303772,9.813232421875,0.02278151921927929,179.4613800048828,12.100926399230957
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_5308e6a018.wav,16000,0.10781346261501312,-0.0041178250685334206,9.799174308776855,0.1229664534330368,-0.4291767179965973,-0.09053374826908112,9.811416625976562,0.01985892653465271,181.79100036621094,12.64417839050293
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_63bf3e97c2.wav,16000,0.05277367681264877,-0.12534618377685547,9.815930366516113,-0.32305529713630676,0.09949237108230591,0.3086940050125122,9.812612533569336,0.01887413300573826,179.76065063476562,12.230154991149902
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_4451474e9d.wav,16000,-0.10461859405040741,-0.008722692728042603,9.805045127868652,0.02065329998731613,-0.5066962838172913,0.30977535247802734,9.809198379516602,0.019560858607292175,178.0284881591797,12.191672325134277
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_d3bd2ede87.wav,16000,0.08071543276309967,-0.03732217103242874,9.81490421295166,0.4280184507369995,-0.07180951535701752,-0.24286337196826935,9.805695533752441,0.019120072945952415,179.97239685058594,11.805747032165527
library,C:/Users/dhanu/OneDrive/Documents/Smart Ambient AI/dataset/synthetic/audio/library/library_f0dd0f8850.wav,16000,-0.09612061083316803,-0.02127946726977825,9.817485809326172,0.14780008792877197,0.47312936186790466,-0.19391629099845886,9.812753677368164,0.019770629703998566,179.4344024658203,11.926655769348145
